timestamp,heart_rate
2024-06-13 13:17:22+02:00,103.0
2024-06-13 13:17:23+02:00,100.0
2024-06-13 13:17:24+02:00,98.0
2024-06-13 13:17:25+02:00,97.0
2024-06-13 13:17:26+02:00,100.0
2024-06-13 13:17:27+02:00,102.0
2024-06-13 13:17:28+02:00,101.0
2024-06-13 13:17:29+02:00,99.0
2024-06-13 13:17:30+02:00,99.0
2024-06-13 13:17:31+02:00,96.0
2024-06-13 13:17:32+02:00,95.0
2024-06-13 13:17:33+02:00,95.0
2024-06-13 13:17:34+02:00,96.0
2024-06-13 13:17:35+02:00,97.0
2024-06-13 13:17:36+02:00,97.0
2024-06-13 13:17:37+02:00,99.0
2024-06-13 13:17:38+02:00,100.0
2024-06-13 13:17:39+02:00,100.0
2024-06-13 13:17:40+02:00,101.0
2024-06-13 13:17:41+02:00,101.0
2024-06-13 13:17:42+02:00,102.0
2024-06-13 13:17:43+02:00,104.0
2024-06-13 13:17:44+02:00,101.0
2024-06-13 13:17:45+02:00,99.0
2024-06-13 13:17:46+02:00,95.0
2024-06-13 13:17:47+02:00,95.0
2024-06-13 13:17:48+02:00,96.0
2024-06-13 13:17:49+02:00,99.0
2024-06-13 13:17:50+02:00,99.0
2024-06-13 13:17:51+02:00,99.0
2024-06-13 13:17:52+02:00,99.0
2024-06-13 13:17:53+02:00,99.0
2024-06-13 13:17:54+02:00,
2024-06-13 13:17:55+02:00,73.0
2024-06-13 13:17:56+02:00,
2024-06-13 13:17:57+02:00,
2024-06-13 13:17:58+02:00,
2024-06-13 13:17:59+02:00,71.0
2024-06-13 13:18:00+02:00,71.0
2024-06-13 13:18:01+02:00,72.0
2024-06-13 13:18:02+02:00,71.0
2024-06-13 13:18:03+02:00,73.0
2024-06-13 13:18:04+02:00,74.0
2024-06-13 13:18:05+02:00,73.0
2024-06-13 13:18:06+02:00,73.0
2024-06-13 13:18:07+02:00,74.0
2024-06-13 13:18:08+02:00,82.0
2024-06-13 13:18:09+02:00,84.0
2024-06-13 13:18:10+02:00,84.0
2024-06-13 13:18:11+02:00,85.0
2024-06-13 13:18:12+02:00,86.0
2024-06-13 13:18:13+02:00,86.0
2024-06-13 13:18:14+02:00,86.0
2024-06-13 13:18:15+02:00,86.0
2024-06-13 13:18:16+02:00,87.0
2024-06-13 13:18:17+02:00,87.0
2024-06-13 13:18:18+02:00,87.0
2024-06-13 13:18:19+02:00,87.0
2024-06-13 13:18:20+02:00,87.0
2024-06-13 13:18:21+02:00,87.0
2024-06-13 13:18:22+02:00,87.0
2024-06-13 13:18:23+02:00,87.0
2024-06-13 13:18:24+02:00,88.0
2024-06-13 13:18:25+02:00,88.0
2024-06-13 13:18:26+02:00,89.0
2024-06-13 13:18:27+02:00,89.0
2024-06-13 13:18:28+02:00,89.0
2024-06-13 13:18:29+02:00,89.0
2024-06-13 13:18:30+02:00,89.0
2024-06-13 13:18:31+02:00,89.0
2024-06-13 13:18:32+02:00,89.0
2024-06-13 13:18:33+02:00,89.0
2024-06-13 13:18:34+02:00,89.0
2024-06-13 13:18:35+02:00,89.0
2024-06-13 13:18:36+02:00,89.0
2024-06-13 13:18:37+02:00,88.0
2024-06-13 13:18:38+02:00,88.0
2024-06-13 13:18:39+02:00,88.0
2024-06-13 13:18:40+02:00,87.0
2024-06-13 13:18:41+02:00,87.0
2024-06-13 13:18:42+02:00,87.0
2024-06-13 13:18:43+02:00,88.0
2024-06-13 13:18:44+02:00,88.0
2024-06-13 13:18:45+02:00,89.0
2024-06-13 13:18:46+02:00,89.0
2024-06-13 13:18:47+02:00,89.0
2024-06-13 13:18:48+02:00,89.0
2024-06-13 13:18:49+02:00,89.0
2024-06-13 13:18:50+02:00,89.0
2024-06-13 13:18:51+02:00,89.0
2024-06-13 13:18:52+02:00,90.0
2024-06-13 13:18:53+02:00,91.0
2024-06-13 13:18:54+02:00,91.0
2024-06-13 13:18:55+02:00,92.0
2024-06-13 13:18:56+02:00,92.0
2024-06-13 13:18:57+02:00,92.0
2024-06-13 13:18:58+02:00,92.0
2024-06-13 13:18:59+02:00,92.0
2024-06-13 13:19:00+02:00,91.0
2024-06-13 13:19:01+02:00,91.0
2024-06-13 13:19:02+02:00,91.0
2024-06-13 13:19:03+02:00,90.0
2024-06-13 13:19:04+02:00,90.0
2024-06-13 13:19:05+02:00,90.0
2024-06-13 13:19:06+02:00,90.0
2024-06-13 13:19:07+02:00,90.0
2024-06-13 13:19:08+02:00,90.0
2024-06-13 13:19:09+02:00,90.0
2024-06-13 13:19:10+02:00,90.0
2024-06-13 13:19:11+02:00,90.0
2024-06-13 13:19:12+02:00,90.0
2024-06-13 13:19:13+02:00,90.0
2024-06-13 13:19:14+02:00,90.0
2024-06-13 13:19:15+02:00,90.0
2024-06-13 13:19:16+02:00,91.0
2024-06-13 13:19:17+02:00,90.0
2024-06-13 13:19:18+02:00,90.0
2024-06-13 13:19:19+02:00,90.0
2024-06-13 13:19:20+02:00,90.0
2024-06-13 13:19:21+02:00,90.0
2024-06-13 13:19:22+02:00,90.0
2024-06-13 13:19:23+02:00,89.0
2024-06-13 13:19:24+02:00,88.0
2024-06-13 13:19:25+02:00,87.0
2024-06-13 13:19:26+02:00,88.0
2024-06-13 13:19:27+02:00,89.0
2024-06-13 13:19:28+02:00,89.0
2024-06-13 13:19:29+02:00,89.0
2024-06-13 13:19:30+02:00,88.0
2024-06-13 13:19:31+02:00,87.0
2024-06-13 13:19:32+02:00,87.0
2024-06-13 13:19:33+02:00,87.0
2024-06-13 13:19:34+02:00,86.0
2024-06-13 13:19:35+02:00,86.0
2024-06-13 13:19:36+02:00,85.0
2024-06-13 13:19:37+02:00,85.0
2024-06-13 13:19:38+02:00,85.0
2024-06-13 13:19:39+02:00,85.0
2024-06-13 13:19:40+02:00,84.0
2024-06-13 13:19:41+02:00,84.0
2024-06-13 13:19:42+02:00,84.0
2024-06-13 13:19:43+02:00,85.0
2024-06-13 13:19:44+02:00,85.0
2024-06-13 13:19:45+02:00,86.0
2024-06-13 13:19:46+02:00,87.0
2024-06-13 13:19:47+02:00,87.0
2024-06-13 13:19:48+02:00,86.0
2024-06-13 13:19:49+02:00,86.0
2024-06-13 13:19:50+02:00,86.0
2024-06-13 13:19:51+02:00,85.0
2024-06-13 13:19:52+02:00,85.0
2024-06-13 13:19:53+02:00,86.0
2024-06-13 13:19:54+02:00,86.0
2024-06-13 13:19:55+02:00,86.0
2024-06-13 13:19:56+02:00,87.0
2024-06-13 13:19:57+02:00,88.0
2024-06-13 13:19:58+02:00,89.0
2024-06-13 13:19:59+02:00,89.0
2024-06-13 13:20:00+02:00,89.0
2024-06-13 13:20:01+02:00,90.0
2024-06-13 13:20:02+02:00,90.0
2024-06-13 13:20:03+02:00,90.0
2024-06-13 13:20:04+02:00,90.0
2024-06-13 13:20:05+02:00,90.0
2024-06-13 13:20:06+02:00,91.0
2024-06-13 13:20:07+02:00,92.0
2024-06-13 13:20:08+02:00,92.0
2024-06-13 13:20:09+02:00,93.0
2024-06-13 13:20:10+02:00,93.0
2024-06-13 13:20:11+02:00,93.0
2024-06-13 13:20:12+02:00,92.0
2024-06-13 13:20:13+02:00,92.0
2024-06-13 13:20:14+02:00,91.0
2024-06-13 13:20:15+02:00,91.0
2024-06-13 13:20:16+02:00,91.0
2024-06-13 13:20:17+02:00,91.0
2024-06-13 13:20:18+02:00,89.0
2024-06-13 13:20:19+02:00,91.0
2024-06-13 13:20:20+02:00,92.0
2024-06-13 13:20:21+02:00,92.0
2024-06-13 13:20:22+02:00,93.0
2024-06-13 13:20:23+02:00,93.0
2024-06-13 13:20:24+02:00,94.0
2024-06-13 13:20:25+02:00,94.0
2024-06-13 13:20:26+02:00,95.0
2024-06-13 13:20:27+02:00,96.0
2024-06-13 13:20:28+02:00,96.0
2024-06-13 13:20:29+02:00,96.0
2024-06-13 13:20:30+02:00,96.0
2024-06-13 13:20:31+02:00,96.0
2024-06-13 13:20:32+02:00,97.0
2024-06-13 13:20:33+02:00,97.0
2024-06-13 13:20:34+02:00,97.0
2024-06-13 13:20:35+02:00,97.0
2024-06-13 13:20:36+02:00,98.0
2024-06-13 13:20:37+02:00,98.0
2024-06-13 13:20:38+02:00,98.0
2024-06-13 13:20:39+02:00,98.0
2024-06-13 13:20:40+02:00,98.0
2024-06-13 13:20:41+02:00,99.0
2024-06-13 13:20:42+02:00,99.0
2024-06-13 13:20:43+02:00,100.0
2024-06-13 13:20:44+02:00,100.0
2024-06-13 13:20:45+02:00,100.0
2024-06-13 13:20:46+02:00,100.0
2024-06-13 13:20:47+02:00,100.0
2024-06-13 13:20:48+02:00,99.0
2024-06-13 13:20:49+02:00,100.0
2024-06-13 13:20:50+02:00,100.0
2024-06-13 13:20:51+02:00,100.0
2024-06-13 13:20:52+02:00,100.0
2024-06-13 13:20:53+02:00,100.0
2024-06-13 13:20:54+02:00,100.0
2024-06-13 13:20:55+02:00,100.0
2024-06-13 13:20:56+02:00,100.0
2024-06-13 13:20:57+02:00,101.0
2024-06-13 13:20:58+02:00,101.0
2024-06-13 13:20:59+02:00,101.0
2024-06-13 13:21:00+02:00,101.0
2024-06-13 13:21:01+02:00,101.0
2024-06-13 13:21:02+02:00,102.0
2024-06-13 13:21:03+02:00,103.0
2024-06-13 13:21:04+02:00,103.0
2024-06-13 13:21:05+02:00,104.0
2024-06-13 13:21:06+02:00,104.0
2024-06-13 13:21:07+02:00,104.0
2024-06-13 13:21:08+02:00,104.0
2024-06-13 13:21:09+02:00,104.0
2024-06-13 13:21:10+02:00,104.0
2024-06-13 13:21:11+02:00,103.0
2024-06-13 13:21:12+02:00,103.0
2024-06-13 13:21:13+02:00,102.0
2024-06-13 13:21:14+02:00,102.0
2024-06-13 13:21:15+02:00,101.0
2024-06-13 13:21:16+02:00,102.0
2024-06-13 13:21:17+02:00,102.0
2024-06-13 13:21:18+02:00,102.0
2024-06-13 13:21:19+02:00,103.0
2024-06-13 13:21:20+02:00,103.0
2024-06-13 13:21:21+02:00,102.0
2024-06-13 13:21:22+02:00,102.0
2024-06-13 13:21:23+02:00,101.0
2024-06-13 13:21:24+02:00,101.0
2024-06-13 13:21:25+02:00,101.0
2024-06-13 13:21:26+02:00,101.0
2024-06-13 13:21:27+02:00,101.0
2024-06-13 13:21:28+02:00,100.0
2024-06-13 13:21:29+02:00,99.0
2024-06-13 13:21:30+02:00,99.0
2024-06-13 13:21:31+02:00,100.0
2024-06-13 13:21:32+02:00,100.0
2024-06-13 13:21:33+02:00,100.0
2024-06-13 13:21:34+02:00,100.0
2024-06-13 13:21:35+02:00,100.0
2024-06-13 13:21:36+02:00,100.0
2024-06-13 13:21:37+02:00,101.0
2024-06-13 13:21:38+02:00,101.0
2024-06-13 13:21:39+02:00,101.0
2024-06-13 13:21:40+02:00,100.0
2024-06-13 13:21:41+02:00,100.0
2024-06-13 13:21:42+02:00,100.0
2024-06-13 13:21:43+02:00,100.0
2024-06-13 13:21:44+02:00,100.0
2024-06-13 13:21:45+02:00,100.0
2024-06-13 13:21:46+02:00,101.0
2024-06-13 13:21:47+02:00,100.0
2024-06-13 13:21:48+02:00,100.0
2024-06-13 13:21:49+02:00,100.0
2024-06-13 13:21:50+02:00,99.0
2024-06-13 13:21:51+02:00,99.0
2024-06-13 13:21:52+02:00,99.0
2024-06-13 13:21:53+02:00,99.0
2024-06-13 13:21:54+02:00,99.0
2024-06-13 13:21:55+02:00,99.0
2024-06-13 13:21:56+02:00,99.0
2024-06-13 13:21:57+02:00,98.0
2024-06-13 13:21:58+02:00,98.0
2024-06-13 13:21:59+02:00,97.0
2024-06-13 13:22:00+02:00,95.0
2024-06-13 13:22:01+02:00,95.0
2024-06-13 13:22:02+02:00,95.0
2024-06-13 13:22:03+02:00,95.0
2024-06-13 13:22:04+02:00,96.0
2024-06-13 13:22:05+02:00,96.0
2024-06-13 13:22:06+02:00,97.0
2024-06-13 13:22:07+02:00,98.0
2024-06-13 13:22:08+02:00,99.0
2024-06-13 13:22:09+02:00,100.0
2024-06-13 13:22:10+02:00,100.0
2024-06-13 13:22:11+02:00,100.0
2024-06-13 13:22:12+02:00,99.0
2024-06-13 13:22:13+02:00,99.0
2024-06-13 13:22:14+02:00,99.0
2024-06-13 13:22:15+02:00,98.0
2024-06-13 13:22:16+02:00,98.0
2024-06-13 13:22:17+02:00,99.0
2024-06-13 13:22:18+02:00,99.0
2024-06-13 13:22:19+02:00,99.0
2024-06-13 13:22:20+02:00,99.0
2024-06-13 13:22:21+02:00,99.0
2024-06-13 13:22:22+02:00,99.0
2024-06-13 13:22:23+02:00,99.0
2024-06-13 13:22:24+02:00,99.0
2024-06-13 13:22:25+02:00,99.0
2024-06-13 13:22:26+02:00,98.0
2024-06-13 13:22:27+02:00,98.0
2024-06-13 13:22:28+02:00,99.0
2024-06-13 13:22:29+02:00,99.0
2024-06-13 13:22:30+02:00,99.0
2024-06-13 13:22:31+02:00,99.0
2024-06-13 13:22:32+02:00,98.0
2024-06-13 13:22:33+02:00,98.0
2024-06-13 13:22:34+02:00,98.0
2024-06-13 13:22:35+02:00,99.0
2024-06-13 13:22:36+02:00,99.0
2024-06-13 13:22:37+02:00,99.0
2024-06-13 13:22:38+02:00,101.0
2024-06-13 13:22:39+02:00,102.0
2024-06-13 13:22:40+02:00,102.0
2024-06-13 13:22:41+02:00,103.0
2024-06-13 13:22:42+02:00,104.0
2024-06-13 13:22:43+02:00,105.0
2024-06-13 13:22:44+02:00,105.0
2024-06-13 13:22:45+02:00,105.0
2024-06-13 13:22:46+02:00,104.0
2024-06-13 13:22:47+02:00,104.0
2024-06-13 13:22:48+02:00,103.0
2024-06-13 13:22:49+02:00,103.0
2024-06-13 13:22:50+02:00,103.0
2024-06-13 13:22:51+02:00,102.0
2024-06-13 13:22:52+02:00,102.0
2024-06-13 13:22:53+02:00,99.0
2024-06-13 13:22:54+02:00,98.0
2024-06-13 13:22:55+02:00,96.0
2024-06-13 13:22:56+02:00,96.0
2024-06-13 13:22:57+02:00,93.0
2024-06-13 13:22:58+02:00,91.0
2024-06-13 13:22:59+02:00,90.0
2024-06-13 13:23:00+02:00,88.0
2024-06-13 13:23:01+02:00,88.0
2024-06-13 13:23:02+02:00,87.0
2024-06-13 13:23:03+02:00,87.0
2024-06-13 13:23:04+02:00,87.0
2024-06-13 13:23:05+02:00,87.0
2024-06-13 13:23:06+02:00,
2024-06-13 13:23:07+02:00,71.0
2024-06-13 13:23:08+02:00,71.0
2024-06-13 13:23:09+02:00,71.0
2024-06-13 13:23:10+02:00,76.0
2024-06-13 13:23:11+02:00,79.0
2024-06-13 13:23:12+02:00,81.0
2024-06-13 13:23:13+02:00,83.0
2024-06-13 13:23:14+02:00,85.0
2024-06-13 13:23:15+02:00,90.0
2024-06-13 13:23:16+02:00,90.0
2024-06-13 13:23:17+02:00,88.0
2024-06-13 13:23:18+02:00,88.0
2024-06-13 13:23:19+02:00,89.0
2024-06-13 13:23:20+02:00,94.0
2024-06-13 13:23:21+02:00,97.0
2024-06-13 13:23:22+02:00,101.0
2024-06-13 13:23:23+02:00,102.0
2024-06-13 13:23:24+02:00,101.0
2024-06-13 13:23:25+02:00,96.0
2024-06-13 13:23:26+02:00,94.0
2024-06-13 13:23:27+02:00,95.0
2024-06-13 13:23:28+02:00,96.0
2024-06-13 13:23:29+02:00,96.0
2024-06-13 13:23:30+02:00,97.0
2024-06-13 13:23:31+02:00,97.0
2024-06-13 13:23:32+02:00,96.0
2024-06-13 13:23:33+02:00,99.0
2024-06-13 13:23:34+02:00,100.0
2024-06-13 13:23:35+02:00,99.0
2024-06-13 13:23:36+02:00,98.0
2024-06-13 13:23:37+02:00,96.0
2024-06-13 13:23:38+02:00,95.0
2024-06-13 13:23:39+02:00,97.0
2024-06-13 13:23:40+02:00,99.0
2024-06-13 13:23:41+02:00,101.0
2024-06-13 13:23:42+02:00,102.0
2024-06-13 13:23:43+02:00,103.0
2024-06-13 13:23:44+02:00,103.0
2024-06-13 13:23:45+02:00,100.0
2024-06-13 13:23:46+02:00,97.0
2024-06-13 13:23:47+02:00,95.0
2024-06-13 13:23:48+02:00,95.0
2024-06-13 13:23:49+02:00,93.0
2024-06-13 13:23:50+02:00,93.0
2024-06-13 13:23:51+02:00,97.0
2024-06-13 13:23:52+02:00,99.0
2024-06-13 13:23:53+02:00,102.0
2024-06-13 13:23:54+02:00,107.0
2024-06-13 13:23:55+02:00,109.0
2024-06-13 13:23:56+02:00,105.0
2024-06-13 13:23:57+02:00,100.0
2024-06-13 13:23:58+02:00,96.0
2024-06-13 13:23:59+02:00,93.0
2024-06-13 13:24:00+02:00,90.0
2024-06-13 13:24:01+02:00,90.0
2024-06-13 13:24:02+02:00,90.0
2024-06-13 13:24:03+02:00,96.0
2024-06-13 13:24:04+02:00,97.0
2024-06-13 13:24:05+02:00,97.0
2024-06-13 13:24:06+02:00,96.0
2024-06-13 13:24:07+02:00,91.0
2024-06-13 13:24:08+02:00,87.0
2024-06-13 13:24:09+02:00,87.0
2024-06-13 13:24:10+02:00,85.0
2024-06-13 13:24:11+02:00,85.0
2024-06-13 13:24:12+02:00,90.0
2024-06-13 13:24:13+02:00,90.0
2024-06-13 13:24:14+02:00,94.0
2024-06-13 13:24:15+02:00,96.0
2024-06-13 13:24:16+02:00,97.0
2024-06-13 13:24:17+02:00,101.0
2024-06-13 13:24:18+02:00,103.0
2024-06-13 13:24:19+02:00,105.0
2024-06-13 13:24:20+02:00,107.0
2024-06-13 13:24:21+02:00,109.0
2024-06-13 13:24:22+02:00,112.0
2024-06-13 13:24:23+02:00,112.0
2024-06-13 13:24:24+02:00,111.0
2024-06-13 13:24:25+02:00,110.0
2024-06-13 13:24:26+02:00,107.0
2024-06-13 13:24:27+02:00,105.0
2024-06-13 13:24:28+02:00,103.0
2024-06-13 13:24:29+02:00,100.0
2024-06-13 13:24:30+02:00,100.0
2024-06-13 13:24:31+02:00,96.0
2024-06-13 13:24:32+02:00,93.0
2024-06-13 13:24:33+02:00,91.0
2024-06-13 13:24:34+02:00,92.0
2024-06-13 13:24:35+02:00,97.0
2024-06-13 13:24:36+02:00,100.0
2024-06-13 13:24:37+02:00,102.0
2024-06-13 13:24:38+02:00,103.0
2024-06-13 13:24:39+02:00,107.0
2024-06-13 13:24:40+02:00,109.0
2024-06-13 13:24:41+02:00,112.0
2024-06-13 13:24:42+02:00,114.0
2024-06-13 13:24:43+02:00,116.0
2024-06-13 13:24:44+02:00,116.0
2024-06-13 13:24:45+02:00,114.0
2024-06-13 13:24:46+02:00,113.0
2024-06-13 13:24:47+02:00,112.0
2024-06-13 13:24:48+02:00,112.0
2024-06-13 13:24:49+02:00,109.0
2024-06-13 13:24:50+02:00,105.0
2024-06-13 13:24:51+02:00,105.0
2024-06-13 13:24:52+02:00,104.0
2024-06-13 13:24:53+02:00,103.0
2024-06-13 13:24:54+02:00,101.0
2024-06-13 13:24:55+02:00,100.0
2024-06-13 13:24:56+02:00,102.0
2024-06-13 13:24:57+02:00,102.0
2024-06-13 13:24:58+02:00,103.0
2024-06-13 13:24:59+02:00,104.0
2024-06-13 13:25:00+02:00,103.0
2024-06-13 13:25:01+02:00,103.0
2024-06-13 13:25:02+02:00,104.0
2024-06-13 13:25:03+02:00,105.0
2024-06-13 13:25:04+02:00,105.0
2024-06-13 13:25:05+02:00,103.0
2024-06-13 13:25:06+02:00,98.0
2024-06-13 13:25:07+02:00,97.0
2024-06-13 13:25:08+02:00,97.0
2024-06-13 13:25:09+02:00,101.0
2024-06-13 13:25:10+02:00,106.0
2024-06-13 13:25:11+02:00,108.0
2024-06-13 13:25:12+02:00,106.0
2024-06-13 13:25:13+02:00,102.0
2024-06-13 13:25:14+02:00,102.0
2024-06-13 13:25:15+02:00,100.0
2024-06-13 13:25:16+02:00,97.0
2024-06-13 13:25:17+02:00,92.0
2024-06-13 13:25:18+02:00,90.0
2024-06-13 13:25:19+02:00,88.0
2024-06-13 13:25:20+02:00,90.0
2024-06-13 13:25:21+02:00,91.0
2024-06-13 13:25:22+02:00,90.0
2024-06-13 13:25:23+02:00,91.0
2024-06-13 13:25:24+02:00,89.0
2024-06-13 13:25:25+02:00,87.0
2024-06-13 13:25:26+02:00,90.0
2024-06-13 13:25:27+02:00,90.0
2024-06-13 13:25:28+02:00,88.0
2024-06-13 13:25:29+02:00,87.0
2024-06-13 13:25:30+02:00,90.0
2024-06-13 13:25:31+02:00,91.0
2024-06-13 13:25:32+02:00,94.0
2024-06-13 13:25:33+02:00,93.0
2024-06-13 13:25:34+02:00,91.0
2024-06-13 13:25:35+02:00,88.0
2024-06-13 13:25:36+02:00,88.0
2024-06-13 13:25:37+02:00,88.0
2024-06-13 13:25:38+02:00,88.0
2024-06-13 13:25:39+02:00,92.0
2024-06-13 13:25:40+02:00,92.0
2024-06-13 13:25:41+02:00,94.0
2024-06-13 13:25:42+02:00,95.0
2024-06-13 13:25:43+02:00,93.0
2024-06-13 13:25:44+02:00,90.0
2024-06-13 13:25:45+02:00,86.0
2024-06-13 13:25:46+02:00,84.0
2024-06-13 13:25:47+02:00,82.0
2024-06-13 13:25:48+02:00,82.0
2024-06-13 13:25:49+02:00,84.0
2024-06-13 13:25:50+02:00,85.0
2024-06-13 13:25:51+02:00,89.0
2024-06-13 13:25:52+02:00,92.0
2024-06-13 13:25:53+02:00,91.0
2024-06-13 13:25:54+02:00,89.0
2024-06-13 13:25:55+02:00,88.0
2024-06-13 13:25:56+02:00,88.0
2024-06-13 13:25:57+02:00,88.0
2024-06-13 13:25:58+02:00,92.0
2024-06-13 13:25:59+02:00,93.0
2024-06-13 13:26:00+02:00,95.0
2024-06-13 13:26:01+02:00,96.0
2024-06-13 13:26:02+02:00,96.0
2024-06-13 13:26:03+02:00,96.0
2024-06-13 13:26:04+02:00,96.0
2024-06-13 13:26:05+02:00,96.0
2024-06-13 13:26:06+02:00,95.0
2024-06-13 13:26:07+02:00,96.0
2024-06-13 13:26:08+02:00,100.0
2024-06-13 13:26:09+02:00,103.0
2024-06-13 13:26:10+02:00,101.0
2024-06-13 13:26:11+02:00,95.0
2024-06-13 13:26:12+02:00,95.0
2024-06-13 13:26:13+02:00,95.0
2024-06-13 13:26:14+02:00,95.0
2024-06-13 13:26:15+02:00,91.0
2024-06-13 13:26:16+02:00,90.0
2024-06-13 13:26:17+02:00,89.0
2024-06-13 13:26:18+02:00,88.0
2024-06-13 13:26:19+02:00,83.0
2024-06-13 13:26:20+02:00,81.0
2024-06-13 13:26:21+02:00,80.0
2024-06-13 13:26:22+02:00,83.0
2024-06-13 13:26:23+02:00,85.0
2024-06-13 13:26:24+02:00,89.0
2024-06-13 13:26:25+02:00,93.0
2024-06-13 13:26:26+02:00,93.0
2024-06-13 13:26:27+02:00,90.0
2024-06-13 13:26:28+02:00,87.0
2024-06-13 13:26:29+02:00,82.0
2024-06-13 13:26:30+02:00,80.0
2024-06-13 13:26:31+02:00,80.0
2024-06-13 13:26:32+02:00,80.0
2024-06-13 13:26:33+02:00,80.0
2024-06-13 13:26:34+02:00,83.0
2024-06-13 13:26:35+02:00,83.0
2024-06-13 13:26:36+02:00,85.0
2024-06-13 13:26:37+02:00,87.0
2024-06-13 13:26:38+02:00,89.0
2024-06-13 13:26:39+02:00,92.0
2024-06-13 13:26:40+02:00,90.0
2024-06-13 13:26:41+02:00,89.0
2024-06-13 13:26:42+02:00,92.0
2024-06-13 13:26:43+02:00,92.0
2024-06-13 13:26:44+02:00,89.0
2024-06-13 13:26:45+02:00,88.0
2024-06-13 13:26:46+02:00,85.0
2024-06-13 13:26:47+02:00,85.0
2024-06-13 13:26:48+02:00,84.0
2024-06-13 13:26:49+02:00,86.0
2024-06-13 13:26:50+02:00,86.0
2024-06-13 13:26:51+02:00,90.0
2024-06-13 13:26:52+02:00,93.0
2024-06-13 13:26:53+02:00,93.0
2024-06-13 13:26:54+02:00,93.0
2024-06-13 13:26:55+02:00,92.0
2024-06-13 13:26:56+02:00,91.0
2024-06-13 13:26:57+02:00,86.0
2024-06-13 13:26:58+02:00,85.0
2024-06-13 13:26:59+02:00,83.0
2024-06-13 13:27:00+02:00,84.0
2024-06-13 13:27:01+02:00,86.0
2024-06-13 13:27:02+02:00,86.0
2024-06-13 13:27:03+02:00,86.0
2024-06-13 13:27:04+02:00,86.0
2024-06-13 13:27:05+02:00,86.0
2024-06-13 13:27:06+02:00,86.0
2024-06-13 13:27:07+02:00,86.0
2024-06-13 13:27:08+02:00,89.0
2024-06-13 13:27:09+02:00,92.0
2024-06-13 13:27:10+02:00,94.0
2024-06-13 13:27:11+02:00,100.0
2024-06-13 13:27:12+02:00,101.0
2024-06-13 13:27:13+02:00,100.0
2024-06-13 13:27:14+02:00,97.0
2024-06-13 13:27:15+02:00,95.0
2024-06-13 13:27:16+02:00,93.0
2024-06-13 13:27:17+02:00,92.0
2024-06-13 13:27:18+02:00,94.0
2024-06-13 13:27:19+02:00,94.0
2024-06-13 13:27:20+02:00,94.0
2024-06-13 13:27:21+02:00,91.0
2024-06-13 13:27:22+02:00,88.0
2024-06-13 13:27:23+02:00,85.0
2024-06-13 13:27:24+02:00,86.0
2024-06-13 13:27:25+02:00,86.0
2024-06-13 13:27:26+02:00,88.0
2024-06-13 13:27:27+02:00,90.0
2024-06-13 13:27:28+02:00,92.0
2024-06-13 13:27:29+02:00,93.0
2024-06-13 13:27:30+02:00,94.0
2024-06-13 13:27:31+02:00,90.0
2024-06-13 13:27:32+02:00,88.0
2024-06-13 13:27:33+02:00,87.0
2024-06-13 13:27:34+02:00,87.0
2024-06-13 13:27:35+02:00,87.0
2024-06-13 13:27:36+02:00,90.0
2024-06-13 13:27:37+02:00,91.0
2024-06-13 13:27:38+02:00,91.0
2024-06-13 13:27:39+02:00,94.0
2024-06-13 13:27:40+02:00,95.0
2024-06-13 13:27:41+02:00,93.0
2024-06-13 13:27:42+02:00,92.0
2024-06-13 13:27:43+02:00,91.0
2024-06-13 13:27:44+02:00,89.0
2024-06-13 13:27:45+02:00,89.0
2024-06-13 13:27:46+02:00,93.0
2024-06-13 13:27:47+02:00,95.0
2024-06-13 13:27:48+02:00,96.0
2024-06-13 13:27:49+02:00,97.0
2024-06-13 13:27:50+02:00,94.0
2024-06-13 13:27:51+02:00,92.0
2024-06-13 13:27:52+02:00,92.0
2024-06-13 13:27:53+02:00,91.0
2024-06-13 13:27:54+02:00,91.0
2024-06-13 13:27:55+02:00,94.0
2024-06-13 13:27:56+02:00,96.0
2024-06-13 13:27:57+02:00,102.0
2024-06-13 13:27:58+02:00,107.0
2024-06-13 13:27:59+02:00,111.0
2024-06-13 13:28:00+02:00,110.0
2024-06-13 13:28:01+02:00,104.0
2024-06-13 13:28:02+02:00,102.0
2024-06-13 13:28:03+02:00,102.0
2024-06-13 13:28:04+02:00,102.0
2024-06-13 13:28:05+02:00,102.0
2024-06-13 13:28:06+02:00,102.0
2024-06-13 13:28:07+02:00,102.0
2024-06-13 13:28:08+02:00,101.0
2024-06-13 13:28:09+02:00,98.0
2024-06-13 13:28:10+02:00,98.0
2024-06-13 13:28:11+02:00,98.0
2024-06-13 13:28:12+02:00,98.0
2024-06-13 13:28:13+02:00,99.0
2024-06-13 13:28:14+02:00,100.0
2024-06-13 13:28:15+02:00,99.0
2024-06-13 13:28:16+02:00,95.0
2024-06-13 13:28:17+02:00,92.0
2024-06-13 13:28:18+02:00,91.0
2024-06-13 13:28:19+02:00,89.0
2024-06-13 13:28:20+02:00,90.0
2024-06-13 13:28:21+02:00,92.0
2024-06-13 13:28:22+02:00,92.0
2024-06-13 13:28:23+02:00,95.0
2024-06-13 13:28:24+02:00,96.0
2024-06-13 13:28:25+02:00,101.0
2024-06-13 13:28:26+02:00,103.0
2024-06-13 13:28:27+02:00,107.0
